"","state_name","county_name","year","feature","unit","value","citation","comment"
"906","Minnesota","Cook",2022,"Property Line","Max tip-height Multiplier","1","Cook County Ord. 62 § 4.01",NA
"907","Minnesota","Cook",2022,"Structure","Max tip-height Multiplier","1","Cook County Ord. 62 § 4.01",NA
"908","Minnesota","Cottonwood",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Cottonwood County Zoning Ord. § 25.5",NA
"909","Minnesota","Cottonwood",2018,"Structure","Rotor-diameter Multiplier","5","Cottonwood County Zoning Ord. § 25.5",NA
"910","Minnesota","Cottonwood",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Cottonwood County Zoning Ord. § 25.5",NA
"911","Minnesota","Douglas",2022,"Structure","Meter","304.8","Douglas County Zoning Ord. § 5(G)(4)","1000' setback from residences"
"912","Minnesota","Fillmore",2018,"Structure","Meter","228.60000000000002","Fillmore County Wind Energy Conversion Systems Ord. § 7",NA
"913","Minnesota","Freeborn",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Freeborn County Code § 26-51",NA
"914","Minnesota","Freeborn",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","Freeborn County Code § 26-51",NA
"915","Minnesota","Freeborn",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Freeborn County Code § 26-51",NA
"916","Minnesota","Freeborn",2022,"Structure","Meter","304.8","Freeborn County Code § 26-51","1000' setback from dwellings"
"917","Minnesota","Goodhue",2022,"Structure","Meter","228.6","Goodhue County Zoning Ord. § 18.4",NA
"918","Minnesota","Goodhue",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Goodhue County Zoning Ord. § 18.4",NA
"919","Minnesota","Goodhue",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","Goodhue County Zoning Ord. § 18.4",NA
"920","Minnesota","Goodhue",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Goodhue County Zoning Ord. § 18.4",NA
"921","Minnesota","Houston",2022,"Structure","Meter","228.6","Houston County Zoning Ord. § 34.6",NA
"922","Minnesota","Itasca",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Itasca County Zoning Ord. § 14.9.1",NA
"923","Minnesota","Itasca",2022,"River","Meter","91.44","Itasca County Zoning Ord. § 14.9.1",NA
"924","Minnesota","Jackson",2022,"Property Line","Meter","228.6","Jackson Dev. Code § 734.5",NA
"925","Minnesota","Jackson",2022,"Road","Max tip-height Multiplier","1","Jackson Dev. Code § 734.5",NA
"926","Minnesota","Kandiyohi",2022,"Structure","Meter","228.6","Kandiyohi County Zoning Ord. 9A § 28-6",NA
"927","Minnesota","Kandiyohi",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Kandiyohi County Zoning Ord. 9A § 28-6",NA
"928","Minnesota","Kandiyohi",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Kandiyohi County Zoning Ord. 9A § 28-6",NA
"929","Minnesota","Lac Qui Parle",2022,"Structure","Meter","304.8","Lac Qui Parle Land Use Ord. § 25.08",NA
"930","Minnesota","Lac Qui Parle",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Lac Qui Parle Land Use Ord. § 25.08",NA
"931","Minnesota","Lac Qui Parle",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Lac Qui Parle Land Use Ord. § 25.08",NA
"932","Minnesota","Le Sueur",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Le Sueur County Zoning Code § 19-12(F)(5)",NA
"933","Minnesota","Lincoln",2022,"Structure","Meter","228.6","Lincoln County Dev. Ord. § 9.600.0",NA
"934","Minnesota","Lyon",2018,"Structure","Meter","305","Lyon County Zoning Ord. § 21.4(A)",NA
"935","Minnesota","Lyon",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Lyon County Zoning Ord. § 21.4(A)",NA
"936","Minnesota","Lyon",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Lyon County Zoning Ord. § 21.4(A)",NA
"937","Minnesota","Martin",2018,"Structure","Max tip-height Multiplier","1.1000000000000001","Martin County Renewable Energy Ord. § 801",NA
"938","Minnesota","Meeker",2022,"Structure","Meter","304.8","Meeker County Dev. Ord. § 22.35.5",NA
"939","Minnesota","Meeker",2022,"Road","Max tip-height Multiplier","1","Meeker County Dev. Ord. § 22.35.5",NA
"940","Minnesota","Meeker",2022,"Railroad","Max tip-height Multiplier","1","Meeker County Dev. Ord. § 22.35.5",NA
"941","Minnesota","Meeker",2022,"Transmission","Max tip-height Multiplier","1","Meeker County Dev. Ord. § 22.35.5",NA
"942","Minnesota","Meeker",2022,"Oil & Gas Pipeline","Max tip-height Multiplier","1","Meeker County Dev. Ord. § 22.35.5",NA
"943","Minnesota","Morrison",2022,"Property Line","Max tip-height Multiplier","1.25","Morrison County Zoning Ord. § 1227.4",NA
"944","Minnesota","Morrison",2022,"Road","Max tip-height Multiplier","1","Morrison County Zoning Ord. § 1227.4",NA
"945","Minnesota","Murray",2022,"Structure","Meter","304.8","Murray County Renewable Energy Ord. § 801",NA
"946","Minnesota","Murray",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Murray County Renewable Energy Ord. § 801",NA
"947","Minnesota","Nicollet",2022,"Structure","Meter","804.67200000000003","Nicollet County Renewable Energy Ord. § 801","1/2 mile setback to offsite dwellings"
"948","Minnesota","Nicollet",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Nicollet County Renewable Energy Ord. § 801",NA
"949","Minnesota","Nicollet",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Nicollet County Renewable Energy Ord. § 801",NA
"950","Minnesota","Nobles",2022,"Structure","Meter","228.6","Nobles County Land Use Ord. § 729.4",NA
"951","Minnesota","Norman",2022,"Structure","Meter","365.76","Norman County Ord. 101 § 8.1",NA
"952","Minnesota","Norman",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Norman County Ord. 101 § 8.1",NA
"953","Minnesota","Norman",2022,"Sound","dBA","40","Norman County Ord. 101 § 8.1","40 dba max from 10pm-7am; state law req of 50 dba all other times"
"954","Minnesota","Otter Tail",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Otter Tail County Renewable Energy Ord. § 4.1",NA
"955","Minnesota","Otter Tail",2018,"Structure","Meter","304.8","Otter Tail County Renewable Energy Ord. § 4.1",NA
"956","Minnesota","Pipestone",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Pipestone County Zoning Ord. § 5-10(E)",NA
"957","Minnesota","Pipestone",2022,"Structure","Meter","228.6","Pipestone County Zoning Ord. § 5-10(E)",NA
"958","Minnesota","Pipestone",2022,"Road","Max tip-height Multiplier","1","Pipestone County Zoning Ord. § 5-10(E)",NA
"959","Minnesota","Polk",2022,"Structure","Meter","304.8","Polk County Zoning Ord. § 23.2200",NA
"960","Minnesota","Red Lake",2022,"Property Line","Max tip-height Multiplier","1.25","Red Lake County Wind Energy Conversion System Ord. § 6",NA
"961","Minnesota","Red Lake",2022,"Road","Max tip-height Multiplier","1.25","Red Lake County Wind Energy Conversion System Ord. § 6",NA
"962","Minnesota","Redwood",2022,"Structure","Meter","304.8","Redwood County Zoning Ord. § 19.7.1",NA
"963","Minnesota","Redwood",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Redwood County Zoning Ord. § 19.7.1",NA
"964","Minnesota","Renville",2022,"Structure","Meter","228.6","Renville Renewable Energy Ord. § 15.3.1",NA
"965","Minnesota","Renville",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","Renville Renewable Energy Ord. § 15.3.1",NA
"966","Minnesota","Renville",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Renville Renewable Energy Ord. § 15.3.1",NA
"967","Minnesota","Scott",2022,"Structure","Max tip-height Multiplier","1.1000000000000001","Scott County Zoning Ord. 3 § 12-8",NA
"968","Minnesota","Scott",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Scott County Zoning Ord. 3 § 12-8",NA
"969","Minnesota","Scott",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Scott County Zoning Ord. 3 § 12-8",NA
"970","Minnesota","Sibley",2022,"Property Line","Max tip-height Multiplier","1.25","Sibley County Zoning Ord. § 300.14.18.6",NA
"971","Minnesota","Sibley",2022,"Structure","Meter","228.6","Sibley County Zoning Ord. § 300.14.18.6",NA
"972","Minnesota","Sibley",2022,"Road","Meter","91.44","Sibley County Zoning Ord. § 300.14.18.6",NA
"973","Minnesota","Stearns",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Stearns County Zoning Ord. § 6.64.5",NA
"974","Minnesota","Steele",2022,"Structure","Meter","228.6","Steele County Zoning Ord. § 1527.04",NA
"975","Minnesota","Steele",2022,"Road","Max tip-height Multiplier","1","Steele County Zoning Ord. § 1527.04",NA
"976","Minnesota","Stevens",2022,"Structure","Meter","304.8","Stevens County WECS Ord. § 8",NA
"977","Minnesota","Stevens",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Stevens County WECS Ord. § 8",NA
"978","Minnesota","Stevens",2022,"Road","Max tip-height Multiplier","1","Stevens County WECS Ord. § 8",NA
"979","Minnesota","Swift",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Swift County Wind Energy Regs. § 10.5",NA
"980","Minnesota","Swift",2022,"Structure","Meter","228.6","Swift County Wind Energy Regs. § 10.5",NA
"981","Minnesota","Swift",2022,"Road","Max tip-height Multiplier","1","Swift County Wind Energy Regs. § 10.5",NA
"982","Minnesota","Wabasha",2022,"Structure","Meter","804.67","Wabasha Wind Energy Ord. § 801.1",NA
"983","Minnesota","Wilkin",2022,"Property Line","Meter","91.44","Wilkin Land Use Ord. § 19.07(C)",NA
"984","Minnesota","Wright",2018,"Structure","Meter","304.8","Wright County Code Ords. § 155.107",NA
"985","Minnesota","Wright",2021,"Density","Meter","228.6","Wright County Code Ords. § 155.107",NA
"986","Minnesota","Wright",2018,"Road","Max tip-height Multiplier","1.1000000000000001","Wright County Code Ords. § 155.107",NA
"987","Minnesota","Wright",2021,"Property Line","Max tip-height Multiplier","1.5","Wright County Code Ords. § 155.107",NA
"988","Minnesota","Wright",2021,"Railroad","Max tip-height Multiplier","1.1000000000000001","Wright County Code Ords. § 155.107",NA
"989","Minnesota","Wright",2021,"Transmission","Max tip-height Multiplier","1.1000000000000001","Wright County Code Ords. § 155.107",NA
"990","Minnesota","Kittson",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Kittson County Ord. § 1(F)(1)",NA
"991","Minnesota","Le Sueur",2022,"Structure","Meter","228.6","Le Sueur County Zoning Code § 19-12(F)(5)",NA
"992","Minnesota","Le Sueur",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Le Sueur County Zoning Code § 19-12(F)(5)",NA
"993","Minnesota","Lincoln",2022,"Road","Meter","91.44","Lincoln County Dev. Ord. § 9.600.0",NA
"994","Minnesota","Morrison",2022,"Structure","Meter","228.6","Morrison County Zoning Ord. § 1227.4",NA
"995","Minnesota","Murray",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Murray County Renewable Energy Ord. § 801",NA
"996","Minnesota","Nicollet",2022,"Railroad","Max tip-height Multiplier","1.1000000000000001","Nicollet County Renewable Energy Ord. § 801",NA
"997","Minnesota","Nobles",2022,"Property Line","Max tip-height Multiplier","1.25","Nobles County Land Use Ord. § 729.4",NA
"998","Minnesota","Nobles",2022,"Road","Max tip-height Multiplier","1","Nobles County Land Use Ord. § 729.4",NA
"999","Minnesota","Norman",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Norman County Ord. 101 § 8.1",NA
"1000","Minnesota","Otter Tail",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Otter Tail County Renewable Energy Ord. § 4.1",NA
"1001","Minnesota","Pine",2022,"Structure","Meter","228.6","Pine County Zoning Ord. § 4.10.3(c)",NA
"1002","Minnesota","Pine",2022,"Property Line","Max tip-height Multiplier","1","Pine County Zoning Ord. § 4.10.3(c)",NA
"1003","Minnesota","Pine",2022,"Transmission","Max tip-height Multiplier","1","Pine County Zoning Ord. § 4.10.3(c)",NA
"1004","Minnesota","Pine",2022,"Road","Max tip-height Multiplier","1","Pine County Zoning Ord. § 4.10.3(c)",NA
"1005","Minnesota","Polk",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Polk County Zoning Ord. § 23.2200",NA
"1006","Minnesota","Polk",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Polk County Zoning Ord. § 23.2200",NA
"1007","Minnesota","Red Lake",2022,"Structure","Meter","304.5","Red Lake County Wind Energy Conversion System Ord. § 6",NA
"1008","Minnesota","Redwood",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Redwood County Zoning Ord. § 19.7.1",NA
"1009","Minnesota","Renville",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Renville Renewable Energy Ord. § 15.3.1",NA
"1010","Minnesota","Stearns",2022,"Structure","Meter","304.8","Stearns County Zoning Ord. § 6.64.5",NA
"1011","Minnesota","Wilkin",2022,"Structure","Meter","228.6","Wilkin Land Use Ord. § 19.07(C)",NA
"1012","Minnesota","Wilkin",2022,"Road","Meter","91.44","Wilkin Land Use Ord. § 19.07(C)",NA
"1013","Missouri","Boone",2022,"Height","Meter","80","Boone County Wind Energy Ord. § 29.8.4.11","Max hub height 80 meters (263')"
"1014","Missouri","Boone",2022,"Property Line","Meter","533.4","Boone County Wind Energy Ord. § 29.8.6",NA
"1015","Missouri","Boone",2022,"Road","Meter","533.79999999999995","Boone County Wind Energy Ord. § 29.8.6",NA
"1016","Missouri","Boone",2022,"Density","Rotor-diameter Multiplier","6","Boone County Wind Energy Ord. § 29.8.6",NA
"1017","Missouri","Boone",2022,"Sound","dBA","45","Boone County Wind Energy Ord. § 29.8.6",NA
"1018","Missouri","Buchanan",2022,"Moratorium","N/A",NA,"Buchanan County Planning and Zoning Meeting Feb. 19 2020.","Open Ended Prohibition on Wind"
"1019","Missouri","Clinton",2022,"Moratorium","N/A",NA,"Clinton County Zoning Order § 13.11","Open Ended Prohibition on Wind"
"1020","Missouri","Schuyler",2022,"Structure","Meter","457.2","Schuyler County Planning & Zoning Regs. § 600.7","1500' setback from offsite residences"
"1021","Montana","Madison",2022,"Property Line","Max tip-height Multiplier","1.2","Madison County Ord. 1-2011 § 5(A)",NA
"1022","Montana","Madison",2022,"Road","Max tip-height Multiplier","1.2","Madison County Ord. 1-2011 § 5(A)",NA
"1023","Montana","Madison",2022,"Transmission","Max tip-height Multiplier","1.2","Madison County Ord. 1-2011 § 5(A)",NA
"1024","Nebraska","Adams",2022,"Property Line","Meter","45.72","Adams County Zoning Regs. § 8.04.05","150' setback"
"1025","Nebraska","Adams",2022,"Structure","Meter","731.52","Adams County Zoning Regs. § 8.04.05","2400' setback from offsite residences"
"1026","Nebraska","Adams",2022,"Road","Max tip-height Multiplier","1","Adams County Zoning Regs. § 8.04.05",NA
"1027","Nebraska","Adams",2022,"Water","Meter","182.88","Adams County Zoning Regs. § 8.04.05","600' setback to USFW designated wetlands type III, IV, and V"
"1028","Nebraska","Antelope",2022,"Property Line","Max tip-height Multiplier","1.5","Antelope County Zoning Regs. § 8.08.05","Effectively a max tip height multiplier: uses ""Hub height plus Rotor Diameter"""
"1029","Nebraska","Antelope",2022,"Structure","Meter","731.52","Antelope County Zoning Regs. § 8.08.05",NA
"1030","Nebraska","Antelope",2022,"Road","Max tip-height Multiplier","1.5","Antelope County Zoning Regs. § 8.08.05",NA
"1031","Nebraska","Antelope",2022,"Water","Max tip-height Multiplier","1.1000000000000001","Antelope County Zoning Regs. § 8.08.05","1.5 Max tip to USFW designated wetlands type III, IV, and V"
"1032","Nebraska","Brown",2022,"Property Line","Meter","1609.34","Brown County Zoning Regs. § 6.56","1 mile setback"
"1033","Nebraska","Brown",2022,"Road","Meter","1609.34","Brown County Zoning Regs. § 6.56",NA
"1034","Nebraska","Brown",2022,"Water","Meter","1609.34","Brown County Zoning Regs. § 6.56","1 mile setback to USFW designated wetlands type III, IV, and V"
"1035","Nebraska","Burt",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Burt County Zoning Regs. § 6.03",NA
"1036","Nebraska","Burt",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Burt County Zoning Regs. § 6.03",NA
"1037","Nebraska","Burt",2022,"Water","Meter","182.88","Burt County Zoning Regs. § 6.03","600' setback to USFW designated wetlands type III, IV, and V"
"1038","Nebraska","Cass",2022,"Minimum Lot Size","Acre","10","Cass County Zoning Regs. § 8.15(L)",NA
"1039","Nebraska","Cass",2022,"Property Line","Max tip-height Multiplier","2","Cass County Zoning Regs. § 8.15(L)",NA
"1040","Nebraska","Cass",2022,"Road","Max tip-height Multiplier","2","Cass County Zoning Regs. § 8.15(L)",NA
"1041","Nebraska","Cass",2022,"Highway","Max tip-height Multiplier","2","Cass County Zoning Regs. § 8.15(L)",NA
"1042","Nebraska","Cass",2022,"Density","Max tip-height Multiplier","1.1000000000000001","Cass County Zoning Regs. § 8.15(L)","1.1 max tip height spacing between towers"
"1043","Nebraska","Cedar",2022,"Property Line","Max tip-height Multiplier","1","Cedar County Zoning Regs. § .5",NA
"1044","Nebraska","Cedar",2022,"Structure","Max tip-height Multiplier","457.2","Cedar County Zoning Regs. § .5",NA
"1045","Nebraska","Cedar",2022,"Road","Max tip-height Multiplier","1","Cedar County Zoning Regs. § .5",NA
"1046","Nebraska","Cedar",2022,"Water","Meter","182.88","Cedar County Zoning Regs. § .5","600' setback to USFW designated wetlands type III, IV, and V"
"1047","Nebraska","Cherry",2022,"Property Line","Rotor-diameter Multiplier","1","Cherry County Zoning Regs. § 613",NA
"1048","Nebraska","Cherry",2022,"Structure","Meter","804.67","Cherry County Zoning Regs. § 613","1/2 mile setback to offsite residences"
"1049","Nebraska","Cherry",2022,"Road","Rotor-diameter Multiplier","1","Cherry County Zoning Regs. § 613",NA
"1050","Nebraska","Cherry",2022,"Water","Meter","182.88","Cherry County Zoning Regs. § 613",NA
"1051","Nebraska","Clay",2022,"Property Line","Meter","45.72","Clay County Zoning Regs. § 1304",NA
"1052","Nebraska","Clay",2022,"Structure","Meter","304.5","Clay County Zoning Regs. § 1304",NA
"1053","Nebraska","Clay",2022,"Road","Rotor-diameter Multiplier","0.5","Clay County Zoning Regs. § 1304",NA
"1054","Nebraska","Clay",2022,"Water","Meter","304.5","Clay County Zoning Regs. § 1304","1000' setback to USFW designated wetlands type III, IV, and V"
"1055","Nebraska","Colfax",2022,"Property Line","Rotor-diameter Multiplier","1","Colfax County Zoning Regs. § 8.08.05",NA
"1056","Nebraska","Colfax",2022,"Structure","Meter","609","Colfax County Zoning Regs. § 8.08.05",NA
"1057","Nebraska","Colfax",2022,"Road","Max tip-height Multiplier","1","Colfax County Zoning Regs. § 8.08.05",NA
"1058","Nebraska","Colfax",2022,"Water","Meter","182.88","Colfax County Zoning Regs. § 8.08.05",NA
"1059","Nebraska","Cuming",2022,"Property Line","Rotor-diameter Multiplier","1","Cuming County Zoning Regs. § 8.08.06",NA
"1060","Nebraska","Cuming",2022,"Structure","Meter","609","Cuming County Zoning Regs. § 8.08.06",NA
"1061","Nebraska","Cuming",2022,"Road","Max tip-height Multiplier","1.5","Cuming County Zoning Regs. § 8.08.06",NA
"1062","Nebraska","Cuming",2022,"Water","Max tip-height Multiplier","1.5","Cuming County Zoning Regs. § 8.08.06",NA
"1063","Nebraska","Cuming",2022,"Sound","dBA","50","Cuming County Zoning Regs. § 8.08.07",NA
"1064","Nebraska","Dakota",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Dakota County Zoning Regs. § 900.2.205",NA
"1065","Nebraska","Dakota",2022,"Structure","Meter","3218.69","Dakota County Zoning Regs. § 900.2.205","2 Mile setback to offsite/nonparticipating residences"
"1066","Nebraska","Dakota",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Dakota County Zoning Regs. § 900.2.205",NA
"1067","Nebraska","Dakota",2022,"Water","Meter","3218.69","Dakota County Zoning Regs. § 900.2.205","2 mile setback to USFW designated wetlands type III, IV, and V"
"1068","Nebraska","Dawson",2022,"Property Line","Max tip-height Multiplier","1.5","Dawson County Zoning Regs. § 6.06.05",NA
"1069","Nebraska","Dawson",2022,"Structure","Meter","609","Dawson County Zoning Regs. § 6.06.05",NA
"1070","Nebraska","Dawson",2022,"Road","Max tip-height Multiplier","1.5","Dawson County Zoning Regs. § 6.06.05",NA
"1071","Nebraska","Dawson",2022,"Sound","dBA","50","Dawson County Zoning Regs. § 6.06.06",NA
"1072","Nebraska","Fillmore",2022,"Property Line","Max tip-height Multiplier","1.5","Fillmore County Zoning Regs. § 9.16.05",NA
"1073","Nebraska","Fillmore",2022,"Structure","Meter","804.67","Fillmore County Zoning Regs. § 9.16.05","1/2 mile setback to offsite residences"
"1074","Nebraska","Fillmore",2022,"Road","Max tip-height Multiplier","1.5","Fillmore County Zoning Regs. § 9.16.05",NA
"1075","Nebraska","FIllmore",2022,"Water","Max tip-height Multiplier","1.5","Fillmore County Zoning Regs. § 9.16.05","1.5 max tip multiplier to USFW designated wetlands type III, IV and V"
"1076","Nebraska","Fillmore",2022,"Height","Meter","182.88","Fillmore County Zoning Regs. § 9.16.06","600' max height"
"1077","Nebraska","Fillmore",2022,"Sound","dBA","50","Fillmore County Zoning Regs. § 9.16.06",NA
"1078","Nebraska","Frontier",2022,"Property Line","Rotor-diameter Multiplier","1","Frontier County Zoning Regs. § 15.3",NA
"1079","Nebraska","Frontier",2022,"Structure","Meter","304.5","Frontier County Zoning Regs. § 15.3",NA
"1080","Nebraska","Frontier",2022,"Water","Meter","182.88","Frontier County Zoning Regs. § 15.3","600' setback to USFW designated wetlands type III, IV, and V"
"1081","Nebraska","Frontier",2022,"Sound","dBA","50","Frontier County Zoning Regs. § 15.4",NA
"1082","Nebraska","Furnas",2022,"Property Line","Max tip-height Multiplier","1.5","Furnas County Zoning Regs.§ 8.05.05",NA
"1083","Nebraska","Furnas",2022,"Structure","Meter","609","Furnas County Zoning Regs.§ 8.05.05",NA
"1084","Nebraska","Furnas",2022,"Road","Max tip-height Multiplier","1.5","Furnas County Zoning Regs.§ 8.05.05",NA
"1085","Nebraska","Furnas",2022,"Water","Meter","182.88","Furnas County Zoning Regs.§ 8.05.05","600' setback to USFW designated wetlands type III, IV, and V"
"1086","Nebraska","Furnas",2022,"Sound","dBA","50","Furnas County Zoning Regs.§ 8.05.06",NA
"1087","Nebraska","Gage",2022,"Minimum Lot Size","Acre","10","Gage County Zoning Regs. § 6.65",NA
"1088","Nebraska","Gage",2022,"Density","Max tip-height Multiplier","1.1000000000000001","Gage County Zoning Regs. § 6.65",NA
"1089","Nebraska","Gage",2022,"Property Line","Meter","804.67","Gage County Zoning Regs. § 6.65",NA
"1090","Nebraska","Gage",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Gage County Zoning Regs. § 6.65",NA
"1091","Nebraska","Gage",2022,"Sound","dBA","50","Gage County Zoning Regs. § 6.70",NA
"1092","Nebraska","Garfield",2022,"Property Line","Rotor-diameter Multiplier","0.5","Garfield County Zoning Regs. § 611.06",NA
"1093","Nebraska","Garfield",2022,"Structure","Meter","304.5","Garfield County Zoning Regs. § 611.06",NA
"1094","Nebraska","Garfield",2022,"Road","Rotor-diameter Multiplier","0.5","Garfield County Zoning Regs. § 611.06",NA
"1095","Nebraska","Garfield",2022,"Water","Meter","182.88","Garfield County Zoning Regs. § 611.06","600' setback to USFW designated wetlands type III, IV, and V"
"1096","Nebraska","Garfield",2022,"Sound","dBA","50","Garfield County Zoning Regs. § 611.06(2)",NA
"1097","Nebraska","Greeley",2022,"Property Line","Rotor-diameter Multiplier","0.5","Greeley County Zoning Regs. § 8.73",NA
"1098","Nebraska","Greeley",2022,"Water","Meter","182.88","Greeley County Zoning Regs. § 8.73",NA
"1099","Nebraska","Greeley",2022,"Sound","dBA","50","Greeley County Zoning Regs. § 8.73",NA
"1100","Nebraska","Hamilton",2022,"Property Line","Meter","3218","Hamilton County Zoning Regs. § 8.08.06","2 Mile setback to nonparticipating property line"
"1101","Nebraska","Hamilton",2022,"Highway","Meter","609","Hamilton County Zoning Regs. § 8.08.06",NA
"1102","Nebraska","Hamilton",2022,"Road","Meter","609","Hamilton County Zoning Regs. § 8.08.06",NA
"1103","Nebraska","Hamilton",2022,"Water","Meter","182.88","Hamilton County Zoning Regs. § 8.08.06","600' setback to USFW designated wetlands type III, IV, and V"
"1104","Nebraska","Hamilton",2022,"Sound","dBA","37/40","Hamilton County Zoning Regs. § 8.08.07","37 dB from 8pm to 8am; 40 dB from 8am to 8pm"
"1105","Nebraska","Hayes",2022,"Property Line","Meter","45.72","Hayes County Zoning Regs. § 1604.03(7)",NA
"1106","Nebraska","Hayes",2022,"Road","Meter","45.72","Hayes County Zoning Regs. § 1604.03(7)",NA
"1107","Nebraska","Holt",2022,"Property Line","Rotor-diameter Multiplier","0.5","Holt County Zoning Regs. § 5",NA
"1108","Nebraska","Holt",2022,"Structure","Meter","304.5","Holt County Zoning Regs. § 5",NA
"1109","Nebraska","Holt",2022,"Road","Rotor-diameter Multiplier","0.5","Holt County Zoning Regs. § 5",NA
"1110","Nebraska","Holt",2022,"Water","Meter","91.44","Holt County Zoning Regs. § 5","300' setback to USFW designated wetlands type III, IV, and V"
"1111","Nebraska","Howard",2022,"Structure","Meter","304.5","Howard County Zoning Regs. § 5",NA
"1112","Nebraska","Howard",2022,"Water","Meter","182.88","Howard County Zoning Regs. § 5","600' setback to USFW designated wetlands type III, IV, and V"
"1113","Nebraska","Jefferson",2022,"Minimum Lot Size","Acre","10","Jefferson County Zoning Regulations § 6.65",NA
"1114","Nebraska","Jefferson",2022,"Property Line","Meter","182.88","Jefferson County Zoning Regulations § 6.65",NA
"1115","Nebraska","Jefferson",2022,"Structure","Meter","402.36","Jefferson County Zoning Regulations § 6.65",NA
"1116","Nebraska","Jefferson",2022,"Sound","dBA","60","Jefferson County Zoning Regulations § 6.610",NA
"1117","Nebraska","Kearney",2022,"Property Line","Meter","45.72","Kearney County Zoning Regs. § 7.32",NA
"1118","Nebraska","Kearney",2022,"Structure","Meter","304.5","Kearney County Zoning Regs. § 7.32",NA
"1119","Nebraska","Kearney",2022,"Road","Max tip-height Multiplier","1","Kearney County Zoning Regs. § 7.32",NA
"1120","Nebraska","Kearney",2022,"Water","Meter","182.88","Kearney County Zoning Regs. § 7.32","600' setback to USFW designated wetlands type III, IV, and V"
"1121","Nebraska","Kearney",2022,"Sound","dBA","50","Kearney County Zoning Regs. § 7.32",NA
"1122","Nebraska","Kimball",2022,"Property Line","Max tip-height Multiplier","1.1000000000000001","Kimball County Zoning Regs. § 18.03.5",NA
"1123","Nebraska","Kimball",2022,"Road","Max tip-height Multiplier","1.1000000000000001","Kimball County Zoning Regs. § 18.03.5",NA
"1124","Nebraska","Kimball",2022,"Structure","Meter","304.5","Kimball County Zoning Regs. § 18.03.5",NA
"1125","Nebraska","Kimball",2022,"Transmission","Max tip-height Multiplier","1.1000000000000001","Kimball County Zoning Regs. § 18.03.5",NA
"1126","Nebraska","Kimball",2022,"Sound","dBA","50","Kimball County Zoning Regs. § 18.03.7",NA
"1127","Nebraska","Knox",2022,"Property Line","Rotor-diameter Multiplier","1","Knox County Zoning Regs. § 8.08.05",NA
"1128","Nebraska","Knox",2022,"Structure","Meter","457.2","Knox County Zoning Regs. § 8.08.05","1500' setback to offsite dwelling units"
"1129","Nebraska","Knox",2022,"Water","Meter","182.88","Knox County Zoning Regs. § 8.08.05","600' setback to USFW designated wetlands type III, IV, and V"
"1130","Nebraska","Knox",2022,"Sound","dBA","50","Knox County Zoning Regs. § 8.08.06",NA
"1131","Nebraska","Lincoln",2022,"Property Line","Rotor-diameter Multiplier","1","Lincoln County Zoning Regs. § 8.08.05",NA
